Data_Venda;Produto;Categoria_Produto;Regiao;Canais_Venda;Quantidade;Preco_Unitario;Desconto;Cliente_ID;Cliente_Idade;Cliente_Sexo;Frequencia_Compra;Satisfacao_Cliente;Retorno;NPS;Acoes_Realizadas;KPI_Chave;Receita;Custo;Lucro_Bruto
2024-10-07;Provide;Moda;Sul;Online;8;374.46;0.29;76579644-e66b-43a0-b8e4-c448e108e5d9;27;F;6;5;0;0;Cross-Sell;Receita por Cliente;2126.9328;1361.8815084677;765.0512915322995
2024-04-08;Positive;Alimentos;Nordeste;Loja Física;2;200.75;0.13;5f4ff9e1-05f1-4c0a-a486-998f52d51d8b;63;F;8;4;0;8;Fidelidade;Taxa de Retenção;349.305;221.79391835183847;127.51108164816154
2024-01-31;Success;Alimentos;Norte;Loja Física;9;164.54;0.18;f106dbce-c9d3-4c47-9f34-cc1079699973;44;F;5;2;1;7;Cross-Sell;Receita por Cliente;1214.3052;838.231012336908;376.07418766309206
2024-05-16;Summer;Livros;Centro-Oeste;Loja Física;1;125.39;0.1;3f482bfc-acf4-4d82-894c-0911b3f4f5ac;61;M;4;4;0;5;Recuperação de Devolução;Receita por Cliente;112.851;76.06102629794957;36.78997370205043
2024-01-28;Soon;Alimentos;Centro-Oeste;Online;6;403.86;0.14;7593afba-1a17-4460-bb72-951a05613af9;26;M;2;3;0;7;Recuperação de Devolução;Taxa de Retenção;2083.9176;1275.9360263101269;807.9815736898729
2024-02-17;Drive;Livros;Sudeste;Online;16;24.25;0.27;e6b724ce-d18c-4149-847e-e300baade4d4;55;M;2;5;0;6;Recuperação de Devolução;Receita por Cliente;283.24;187.5133223930176;95.7266776069824
2024-05-19;We;Cosméticos;Centro-Oeste;Online;7;127.16;0.05;638016f5-d0fe-4a59-b29e-c4ac2ea5cef8;58;F;9;5;0;7;Fidelidade;Receita por Cliente;845.6139999999999;529.9867839535209;315.627216046479
2024-09-25;Admit;Cosméticos;Sudeste;Loja Física;16;157.67;0.24;54eefdba-9a04-4b70-b334-25baf3871cf4;52;F;1;1;1;2;Recuperação de Devolução;CAC;1917.2672;1457.9222973669314;459.3449026330684
2024-01-12;High;Alimentos;Nordeste;Loja Física;6;307.74;0.14;7dd5d97e-086d-496c-a205-7b918d3d8867;62;M;7;2;0;5;Promoção;Receita por Cliente;1587.9384;1104.638593484182;483.2998065158181
2024-05-14;Newspaper;Livros;Sudeste;Loja Física;10;218.65;0.08;cac4b9e6-778d-428c-a45e-95b969f82b8b;56;M;6;5;0;3;Cross-Sell;CAC;2011.58;1281.034257630353;730.5457423696471
2024-05-15;Yeah;Brinquedos;Sul;Online;18;334.9;0.21;5e2408fa-70dc-4769-a08a-ec96f4159113;45;F;7;4;0;1;Up-Sell;Receita por Cliente;4762.278;3011.123105706543;1751.1548942934571
2024-03-10;Cold;Livros;Sudeste;Online;17;80.1;0.07;343b4fb0-912d-491d-b288-a67e030c98e8;66;F;1;2;0;6;Cross-Sell;Receita por Cliente;1266.381;967.1687443351586;299.2122556648412
2024-01-04;Response;Alimentos;Norte;Online;17;178.29;0.05;21ab9e3d-fdf4-4f09-bd87-d79311705ee3;67;M;5;3;0;4;Recuperação de Devolução;CAC;2879.3835;2048.271765689636;831.1117343103638
2024-03-30;Day;Moda;Centro-Oeste;Loja Física;12;269.36;0.1;84ddf869-b816-4f1a-9677-013ba8e19b83;37;F;7;1;0;1;Recuperação de Devolução;CAC;2909.088;2038.058583273432;871.0294167265681
2024-05-22;Program;Eletrônicos;Sul;Online;15;315.06;0.09;8dcfb198-f0e5-4f30-abfa-4f2cb1886048;53;M;5;3;0;4;Cross-Sell;CAC;4300.569;2965.6715363422754;1334.897463657724
2024-01-28;Health;Moda;Sudeste;Loja Física;6;142.1;0.22;3536763b-4768-45c9-9d0a-4fac67aaa068;54;F;2;5;0;6;Up-Sell;Receita por Cliente;665.0279999999999;498.0397738905651;166.98822610943483
2024-08-19;Product;Eletrônicos;Centro-Oeste;Online;16;137.97;0.23;8b67e0d3-05d7-4967-ad96-35ef1426a5dc;28;M;1;3;1;5;Recuperação de Devolução;CAC;1699.7904;1206.9593036919173;492.8310963080828
2024-02-25;Scene;Eletrônicos;Nordeste;Loja Física;14;32.73;0.03;57bd270b-be63-4c9d-b7aa-3d917a282c8a;67;M;5;4;0;9;Up-Sell;Receita por Cliente;444.4734;277.29149893394526;167.1819010660547
2024-03-21;Model;Eletrônicos;Norte;Loja Física;12;413.13;0.23;329b6386-00bc-498b-aa26-4afbbd3ee93c;36;M;4;4;0;1;Recuperação de Devolução;CAC;3817.3212;2343.421058536271;1473.9001414637287
2024-01-02;After;Brinquedos;Norte;Loja Física;12;23.69;0.08;c3b9b3ac-d4ef-4d3e-8b8f-f2b49ddd6df0;22;M;9;2;1;0;Recuperação de Devolução;Taxa de Retenção;261.53760000000005;170.93434971056757;90.60325028943252
2024-03-20;Side;Alimentos;Nordeste;Loja Física;2;186.71;0.07;cd4a30f2-c506-4250-a337-25eeddf06a9d;42;F;4;1;0;2;Recuperação de Devolução;CAC;347.2806;275.9675006917495;71.31309930825051
2024-09-12;Simple;Cosméticos;Centro-Oeste;Online;8;98.15;0.21;838a325d-b436-4152-b2e9-9ed16b3bc4cd;33;M;8;1;0;5;Up-Sell;Receita por Cliente;620.3080000000001;382.31728347742967;237.99071652257044
2024-09-18;Enjoy;Alimentos;Norte;Online;17;255.87;0.26;fb813983-106f-42ec-8896-c62cb397b350;67;M;8;4;0;8;Up-Sell;Receita por Cliente;3218.8446;2277.648240921839;941.1963590781612
2024-10-11;Owner;Moda;Sudeste;Online;8;490.52;0.18;610097fb-589c-4591-9608-f0df09f49733;48;M;4;3;0;7;Cross-Sell;Receita por Cliente;3217.8112;2523.316924828343;694.4942751716571
2024-02-17;Wait;Cosméticos;Centro-Oeste;Loja Física;16;216.28;0.28;c816c4aa-6187-41e8-a99a-723fa4b2f62c;31;M;3;3;0;8;Cross-Sell;Taxa de Retenção;2491.5456;1533.2256444958823;958.3199555041174
2024-10-17;Effort;Cosméticos;Norte;Online;1;296.96;0.2;a3efb3de-c2f2-4fc1-b210-5ccda51e0bde;69;M;5;2;0;3;Promoção;Taxa de Retenção;237.568;151.5806634491465;85.98733655085348
2024-01-03;Face;Cosméticos;Nordeste;Loja Física;5;299.67;0.26;7c15b016-487e-43df-bb71-e722c579009c;34;F;8;5;0;4;Promoção;CAC;1108.779;802.9751403903132;305.8038596096868
2024-04-23;Crime;Cosméticos;Nordeste;Loja Física;19;37.93;0.16;002b2f92-8dc5-4bd9-a689-ef79f8c3c461;58;F;8;5;0;6;Fidelidade;Taxa de Retenção;605.3628;364.8922796722492;240.4705203277508
2024-05-23;You;Moda;Sul;Loja Física;3;363.36;0.27;49dd3b0e-a29d-46e0-af57-14d7a0be4a1c;63;M;7;2;0;9;Fidelidade;Taxa de Retenção;795.7583999999999;624.8695695038944;170.88883049610558
2024-09-24;Son;Moda;Centro-Oeste;Online;9;390.45;0.03;662a7671-276d-405c-bc30-634aac606a5d;29;M;8;5;0;0;Fidelidade;Taxa de Retenção;3408.6285;2118.367806761952;1290.260693238048
2024-01-10;With;Cosméticos;Sul;Online;11;369.54;0.12;eafe0d1f-6e79-4d5f-9314-70c8acb14314;52;F;2;4;0;6;Up-Sell;Receita por Cliente;3577.1472;2189.519072299323;1387.628127700677
2024-08-22;Kitchen;Alimentos;Norte;Online;6;81.9;0.09;eb5d11e8-b6d2-4ba9-a517-3d1cf7fc0bd9;35;F;1;1;0;0;Fidelidade;CAC;447.174;285.4964294352149;161.67757056478513
2024-03-31;Bank;Cosméticos;Nordeste;Loja Física;7;232.4;0.04;c46cecaa-fdb6-4e50-a4e7-f883f9576ac4;24;M;2;1;0;7;Promoção;Taxa de Retenção;1561.7279999999998;1127.6753326092503;434.0526673907493
2024-02-25;Page;Livros;Nordeste;Online;7;204.61;0.04;b8c6773e-9610-4047-b849-07a1d5810613;42;M;9;5;0;4;Recuperação de Devolução;Receita por Cliente;1374.9792;1083.776135762128;291.203064237872
2024-03-13;Line;Eletrônicos;Centro-Oeste;Online;5;199.02;0.13;8c33cf4d-783d-4a6d-8d4e-4e2999c5e64c;47;M;9;5;0;9;Promoção;Taxa de Retenção;865.737;602.3927760747705;263.34422392522947
2024-06-25;Economic;Livros;Nordeste;Online;2;43.46;0.13;d161387f-6b32-476c-8dd6-862a5ea2fdfb;47;M;2;5;0;6;Cross-Sell;CAC;75.6204;53.46770493312819;22.15269506687181
2024-02-13;Six;Brinquedos;Nordeste;Loja Física;5;397.25;0.27;c5bc8847-a574-4bd3-95f7-ad29e9daa8ed;20;F;8;1;0;5;Recuperação de Devolução;CAC;1449.9625;998.4674728964598;451.4950271035401
2024-07-04;Sell;Livros;Centro-Oeste;Online;6;12.42;0.28;6ca99235-0989-49e2-98be-b6672b8059d7;29;F;5;5;0;9;Promoção;Receita por Cliente;53.6544;37.94811881909209;15.706281180907908
2024-05-13;Listen;Livros;Centro-Oeste;Loja Física;6;90.0;0.01;4f73efb1-70dc-4c84-b569-62c2706c360e;64;M;2;3;0;8;Fidelidade;CAC;534.6;349.5591956620884;185.04080433791165
2024-10-01;Treat;Eletrônicos;Sul;Loja Física;7;351.45;0.08;fd7fc7de-3a0c-4176-ae84-f77810d9e38d;58;M;9;3;0;4;Cross-Sell;Receita por Cliente;2263.338;1672.5736538489707;590.7643461510295
2024-04-10;Mr;Alimentos;Norte;Loja Física;4;121.44;0.0;06274afb-6071-411e-bb25-59fb54d6aa2d;35;M;1;4;0;1;Recuperação de Devolução;Taxa de Retenção;485.76;360.4269819252177;125.33301807478227
2024-02-20;Want;Cosméticos;Centro-Oeste;Online;18;425.04;0.26;2edc5fdd-27ef-4967-96bf-5e579ff9b0f5;57;F;3;2;0;5;Fidelidade;Receita por Cliente;5661.5328;3986.671397595367;1674.8614024046333
2024-01-11;Surface;Eletrônicos;Sudeste;Online;16;304.8;0.16;e0934e38-7f42-4f90-a412-eb0bd260a30d;27;M;7;4;0;1;Cross-Sell;CAC;4096.512;3162.10448418683;934.4075158131692
2024-03-21;Take;Cosméticos;Sul;Loja Física;19;379.1;0.05;2d5b029b-197e-45a0-8696-ebab11b2332e;61;M;5;1;0;7;Fidelidade;Taxa de Retenção;6842.755;5009.98710387179;1832.76789612821
2024-05-20;Sea;Alimentos;Centro-Oeste;Loja Física;10;120.65;0.25;3a94f14b-0830-4ee6-9a9c-1d73f173d2fe;44;M;6;3;0;1;Recuperação de Devolução;CAC;904.875;632.2353497308233;272.63965026917674
2024-05-10;Black;Alimentos;Sudeste;Online;5;378.18;0.02;028990e6-2dd2-48eb-bd57-7ceaa623c278;38;M;7;2;1;1;Recuperação de Devolução;Taxa de Retenção;1853.082;1423.9501851790474;429.1318148209528
2024-07-02;Cup;Livros;Centro-Oeste;Online;18;419.67;0.26;e97780d1-fcd2-4001-852b-29b5a779fe32;22;F;1;3;0;7;Promoção;Receita por Cliente;5590.0044;4007.273525582567;1582.730874417433
2024-04-23;Community;Brinquedos;Nordeste;Online;3;275.59;0.0;acd85b9f-6ff0-4a21-add7-ae79eb0f6c21;60;M;7;5;0;8;Fidelidade;Receita por Cliente;826.77;508.6293063240237;318.14069367597625
2024-04-25;Let;Brinquedos;Sudeste;Loja Física;4;23.43;0.14;659812bf-4a18-4afe-adf4-a7486e7703ae;20;M;5;1;0;4;Cross-Sell;Taxa de Retenção;80.5992;61.29743426374635;19.30176573625365
2024-08-02;Wind;Brinquedos;Sudeste;Loja Física;14;171.69;0.11;88054048-f53a-4cec-8fbf-545a70bef8fb;57;F;8;2;0;0;Promoção;Receita por Cliente;2139.2574;1645.3415179370352;493.9158820629648
2024-09-03;Attention;Cosméticos;Centro-Oeste;Loja Física;12;299.66;0.19;2868c76b-7a94-4483-a8ce-122009b12bc9;37;F;2;4;0;8;Promoção;CAC;2912.6952;1775.623322900742;1137.071877099258
2024-05-06;Without;Cosméticos;Norte;Online;14;469.67;0.17;a934abd1-1b4a-4dce-a56b-3b1de54e4a17;25;M;9;1;0;9;Promoção;Taxa de Retenção;5457.5654;4115.458241270365;1342.1071587296346
2024-03-12;Last;Alimentos;Nordeste;Online;5;116.58;0.11;bba6ad3c-d094-42af-b93d-d40f1de16841;49;F;6;4;0;8;Fidelidade;CAC;518.781;413.0387892001497;105.74221079985024
2024-08-18;Protect;Livros;Sudeste;Online;18;31.42;0.3;4e25a42b-cc45-49b5-bbd4-b4ed48674c9b;50;M;9;4;0;0;Recuperação de Devolução;Taxa de Retenção;395.892;300.14418229653097;95.74781770346902
2024-02-01;Indicate;Eletrônicos;Sul;Online;7;302.03;0.13;9602634b-0845-4d3e-a424-d7ef4d433c1f;22;M;6;4;0;2;Fidelidade;CAC;1839.3627;1249.9865461881775;589.3761538118226
2024-02-09;Yard;Cosméticos;Nordeste;Loja Física;16;275.09;0.15;c2967bdf-54f2-4060-8467-2c65d1e0a50e;45;F;6;5;1;7;Recuperação de Devolução;Receita por Cliente;3741.224;2781.771664376319;959.4523356236804
2024-07-26;Expert;Alimentos;Norte;Online;3;209.18;0.19;c3e6652c-0f52-40a2-915c-3e9276181f28;42;M;1;4;0;2;Cross-Sell;CAC;508.3074;334.687303661208;173.62009633879205
2024-08-13;Entire;Alimentos;Sul;Online;11;477.25;0.03;4b3099ec-d436-4172-b60b-7264a69cfd32;60;F;8;3;0;4;Cross-Sell;Receita por Cliente;5092.2575;3725.2374955030514;1367.0200044969483
2024-04-29;Leave;Livros;Centro-Oeste;Loja Física;18;51.3;0.26;746c8933-eee6-4c71-ae16-6b743841ed43;26;M;9;2;0;6;Recuperação de Devolução;CAC;683.316;480.71566891039646;202.6003310896036
2024-03-01;Upon;Moda;Norte;Loja Física;6;476.04;0.17;ed6fe79b-8c56-4b92-8f32-2470a2334974;62;M;6;2;0;2;Promoção;Taxa de Retenção;2370.6792;1736.3932680923433;634.2859319076567
2024-05-26;Sometimes;Moda;Centro-Oeste;Online;5;27.14;0.2;116b47e2-e046-4545-a0ab-75bf34b2a7da;44;M;1;1;0;9;Promoção;CAC;108.56;74.12120267195519;34.438797328044814
2024-02-27;Staff;Alimentos;Sul;Loja Física;5;274.08;0.28;cb622873-0aeb-4087-8a5a-61a06c87ecd1;56;F;8;3;0;4;Fidelidade;CAC;986.688;622.4358551212888;364.2521448787111
2024-02-18;Heart;Cosméticos;Sul;Loja Física;16;473.36;0.19;01cf7f93-5e6c-49e4-9768-599decffd101;45;F;9;4;0;1;Recuperação de Devolução;Taxa de Retenção;6134.7456;4197.445752202649;1937.2998477973515
2024-03-27;Poor;Eletrônicos;Nordeste;Loja Física;3;236.26;0.02;004cdaf0-0ed9-4a32-8f0f-a9db4b6a3fea;52;M;7;3;0;8;Up-Sell;Receita por Cliente;694.6043999999999;483.0847348581307;211.51966514186927
2024-05-02;Generation;Alimentos;Sudeste;Loja Física;12;64.02;0.03;27e4bbe6-0b08-4a95-9fee-599a0878f6db;61;F;1;4;0;1;Cross-Sell;CAC;745.1928;548.1432193359664;197.04958066403367
2024-07-16;Believe;Livros;Sudeste;Loja Física;3;484.66;0.17;2b535d23-de2d-44b9-980d-da10dffd6f19;30;M;1;4;1;5;Cross-Sell;CAC;1206.8034;792.752459031746;414.05094096825405
2024-04-04;Food;Cosméticos;Sudeste;Online;2;231.28;0.03;95e3f329-14cc-4279-a63c-ca7578405abf;65;F;5;2;0;7;Cross-Sell;Taxa de Retenção;448.6832;327.1484512877935;121.53474871220652
2024-04-01;All;Cosméticos;Centro-Oeste;Online;15;409.65;0.01;be169d6b-f290-4831-852d-143c23a61526;26;F;6;5;0;6;Recuperação de Devolução;Taxa de Retenção;6083.3025;3934.482343387675;2148.8201566123244
2024-10-20;Mind;Cosméticos;Sudeste;Online;17;343.97;0.12;1a0408e7-cbab-45d7-a28c-77158f8ac4cd;58;M;5;1;0;4;Recuperação de Devolução;CAC;5145.791200000001;3874.686788481024;1271.1044115189766
2024-03-12;Activity;Livros;Nordeste;Online;12;208.84;0.29;9b86d80d-10b8-4060-b580-d3a313ab42c4;63;F;2;2;0;1;Fidelidade;Taxa de Retenção;1779.3167999999998;1324.563140076842;454.7536599231578
2024-04-23;Sound;Livros;Norte;Loja Física;2;491.38;0.16;33a70c3d-1da5-4563-a939-e190c6f1c3ad;50;F;4;4;0;7;Promoção;Receita por Cliente;825.5183999999999;514.7517188395794;310.7666811604205
2024-05-24;Enough;Brinquedos;Nordeste;Online;2;332.0;0.27;7cbb1bcc-ef38-4237-99a0-f532d2197d93;18;F;5;1;0;2;Recuperação de Devolução;Receita por Cliente;484.72;348.2863370001279;136.43366299987207
2024-06-12;Degree;Cosméticos;Nordeste;Loja Física;14;381.16;0.14;793c8d79-1d79-4750-948e-9fb96ece0443;65;F;7;4;0;1;Up-Sell;CAC;4589.166400000001;2834.3150850208867;1754.8513149791142
2024-09-14;Sound;Alimentos;Nordeste;Loja Física;7;20.62;0.28;fcb8f90c-7218-4d18-9c0e-a928b7b61710;35;M;1;2;0;6;Fidelidade;Taxa de Retenção;103.9248;82.49809019610626;21.426709803893743
2024-01-18;Information;Moda;Sudeste;Loja Física;14;308.49;0.01;2b058a0e-e353-4771-ba25-4533805c7d25;30;F;5;4;0;7;Cross-Sell;CAC;4275.6714;2855.498275245856;1420.1731247541445
2024-02-21;Imagine;Alimentos;Sudeste;Online;7;473.14;0.22;dae3c720-2360-4b82-9a14-3f918a34065b;34;F;2;1;0;6;Recuperação de Devolução;Receita por Cliente;2583.3444;1560.474945496083;1022.869454503917
2024-08-21;Least;Cosméticos;Norte;Online;17;128.59;0.29;6c10f97f-d983-4a1f-bad8-ae6a5f5ce777;29;F;2;4;0;7;Recuperação de Devolução;Receita por Cliente;1552.0813;1087.5790799071117;464.5022200928884
2024-01-08;Stand;Brinquedos;Sudeste;Loja Física;4;132.65;0.14;a0641fcb-14ab-44d2-a147-c6f582ee1d86;33;M;2;2;0;8;Fidelidade;Receita por Cliente;456.316;284.9111770990817;171.4048229009183
2024-06-01;Prove;Livros;Nordeste;Online;15;426.6;0.08;bafcd1c4-08fb-4e11-b54e-888981acd529;46;M;7;4;0;4;Recuperação de Devolução;Receita por Cliente;5887.08;4298.678482082984;1588.4015179170156
2024-01-31;Process;Alimentos;Norte;Online;3;473.21;0.2;182165fc-3f84-447c-8d94-3a55e11a4073;69;M;7;1;0;1;Fidelidade;Receita por Cliente;1135.704;847.4637071651387;288.2402928348613
2024-09-29;Report;Alimentos;Sudeste;Loja Física;6;191.93;0.11;60cdc9db-fea0-4b70-8a8b-425cbaab6a44;18;F;2;3;0;8;Promoção;CAC;1024.9062;791.0771246994725;233.8290753005274
2024-01-29;Improve;Alimentos;Centro-Oeste;Online;8;341.12;0.1;ea376515-8754-4d51-9f2b-f222e5782952;64;M;4;3;0;2;Cross-Sell;Receita por Cliente;2456.0640000000003;1910.1514627847316;545.9125372152689
2024-02-21;Same;Livros;Norte;Online;16;458.67;0.11;92659b42-b2e1-4089-8fcb-236252fb4fd4;46;M;4;5;0;0;Promoção;CAC;6531.460800000001;4323.107983183374;2208.3528168166267
2024-06-12;Up;Moda;Norte;Loja Física;15;56.61;0.12;4e84e106-e8a7-4310-a473-b9048beeb82c;54;M;7;5;0;3;Recuperação de Devolução;Receita por Cliente;747.252;501.818536620665;245.43346337933497
2024-04-26;Test;Cosméticos;Sul;Online;4;247.62;0.14;176f9018-b186-46ce-90e4-94613dff332b;36;F;5;2;0;2;Promoção;Taxa de Retenção;851.8128;677.1013771008427;174.71142289915736
2024-08-01;American;Brinquedos;Sul;Online;8;392.59;0.05;d98d8224-67b4-4ee8-9ade-0a942709483a;35;M;5;4;0;2;Recuperação de Devolução;Receita por Cliente;2983.684;2049.1475197005584;934.5364802994412
2024-06-10;Pass;Livros;Sudeste;Online;8;327.76;0.2;bc3548c5-5d46-49ba-b777-40fcc70312b9;43;M;2;4;0;6;Recuperação de Devolução;Taxa de Retenção;2097.664;1428.3857852583326;669.2782147416676
2024-10-14;Make;Brinquedos;Norte;Loja Física;7;71.99;0.25;816241bd-5a57-4de5-b13f-c40b489b9a03;58;F;5;4;1;1;Up-Sell;CAC;377.9475;296.71604748606785;81.23145251393214
2024-02-25;Hear;Cosméticos;Norte;Loja Física;18;431.41;0.22;00513063-020a-4a12-855d-fed45fa7cb00;43;M;4;2;0;5;Promoção;Taxa de Retenção;6056.9964;3861.095747488835;2195.900652511165
2024-08-17;Themselves;Livros;Centro-Oeste;Loja Física;12;312.86;0.13;ae76375b-bd96-4783-81ff-6f6324a3b635;22;F;6;2;0;3;Fidelidade;Receita por Cliente;3266.2584;2269.4458361400007;996.8125638599996
2024-06-12;Outside;Livros;Sul;Online;4;475.82;0.05;e739e5d5-a709-45ff-b5a1-0d06b15a8171;28;M;5;4;0;7;Promoção;Taxa de Retenção;1808.116;1260.4108941005832;547.7051058994168
2024-04-25;Card;Brinquedos;Centro-Oeste;Online;14;304.88;0.21;d4146a20-1da7-4b62-afab-cae12308d4fd;51;M;1;1;0;0;Recuperação de Devolução;Receita por Cliente;3371.9728;2523.9406983091963;848.0321016908038
2024-09-04;Organization;Alimentos;Sudeste;Loja Física;5;409.15;0.02;aaa91ed4-7be1-451a-bc12-55417d534839;40;M;2;2;0;8;Cross-Sell;Receita por Cliente;2004.835;1377.4874458436211;627.3475541563789
2024-05-17;See;Alimentos;Sul;Online;7;493.82;0.15;42c07c7e-f740-4ba2-8688-4eed2034663b;51;M;2;5;0;0;Recuperação de Devolução;CAC;2938.229;2270.206248616192;668.0227513838076
2024-02-02;Family;Moda;Centro-Oeste;Online;12;395.85;0.28;0a73a9a9-df49-4c15-a38b-c512d13d78bc;64;F;2;1;0;6;Promoção;Receita por Cliente;3420.144;2510.554638337464;909.5893616625362
2024-04-06;Generation;Livros;Sul;Loja Física;15;250.78;0.11;59eea30b-a812-44d0-aae1-28042c14c68f;36;M;8;3;0;1;Recuperação de Devolução;Receita por Cliente;3347.913;2632.1074609756784;715.8055390243217
2024-06-21;Term;Cosméticos;Norte;Loja Física;19;298.35;0.22;333a1d71-52d1-4e24-bf3b-a58ed02fe513;53;M;9;4;1;0;Recuperação de Devolução;Taxa de Retenção;4421.5470000000005;2884.635999939147;1536.9110000608534
2024-09-02;Agent;Eletrônicos;Norte;Online;13;290.89;0.28;806dd8c5-1856-4169-a1fe-e9cffc3faf9f;66;M;3;5;1;3;Cross-Sell;Receita por Cliente;2722.7303999999995;2076.028841199863;646.7015588001364
2024-05-23;Information;Eletrônicos;Nordeste;Online;4;34.23;0.03;a1ddc5a3-2505-4d91-beb7-8350cb110ef8;38;M;6;5;0;9;Up-Sell;Taxa de Retenção;132.8124;82.78922602751103;50.02317397248896
2024-09-04;Matter;Cosméticos;Nordeste;Online;6;198.79;0.18;a281becd-3084-486f-9226-8c274056125c;23;F;3;5;1;5;Up-Sell;CAC;978.0468;743.6931133178555;234.3536866821446
2024-07-24;Will;Brinquedos;Nordeste;Loja Física;8;216.92;0.17;b0bd6bdd-abbf-4e6d-9e19-e1881da11d7a;53;M;4;5;0;5;Fidelidade;CAC;1440.3487999999998;1108.7025083412798;331.64629165872
2024-01-23;Nearly;Alimentos;Sul;Loja Física;15;73.52;0.15;663e9868-cc9b-478e-9a45-6f863e3292db;65;M;1;4;0;2;Promoção;CAC;937.38;638.6550822591696;298.7249177408303
2024-05-26;Central;Livros;Sul;Loja Física;12;30.24;0.15;465bb8d7-f519-4484-9a67-b2f9c4fa5577;31;M;8;5;0;1;Recuperação de Devolução;Receita por Cliente;308.448;228.25237356456617;80.19562643543381
2024-06-07;Analysis;Cosméticos;Centro-Oeste;Loja Física;10;12.33;0.12;634ad5b9-fd72-4908-adb8-a483c65233ab;58;M;4;5;0;7;Cross-Sell;Taxa de Retenção;108.504;86.12401822838576;22.37998177161424
2024-01-04;Beat;Eletrônicos;Sul;Loja Física;12;184.83;0.04;a3455904-0830-47b4-9b5e-ea1f8eace752;57;M;5;1;0;2;Recuperação de Devolução;Receita por Cliente;2129.2416;1356.29875169748;772.9428483025199
2024-06-11;Others;Cosméticos;Centro-Oeste;Loja Física;17;128.84;0.06;08a3b1e3-64e2-4c6f-bb48-146954fe81bb;48;M;2;2;0;1;Up-Sell;Taxa de Retenção;2058.8632;1489.8514542793284;569.0117457206718
2024-10-09;Treatment;Cosméticos;Nordeste;Online;8;282.14;0.02;897e7d87-6bcf-4a76-81d8-f799f76077bb;29;M;7;3;0;9;Recuperação de Devolução;Receita por Cliente;2211.9776;1348.1696143184968;863.8079856815029
2024-05-04;Hand;Livros;Norte;Loja Física;2;462.73;0.25;28c432ff-ccbc-4cbc-8743-9bed4529f10d;26;M;5;4;0;4;Up-Sell;CAC;694.095;463.46162356346616;230.6333764365339
2024-06-20;Herself;Livros;Sudeste;Online;19;29.13;0.0;be98e6d2-0bf2-41da-830e-055ceb76dbed;44;M;7;3;0;9;Recuperação de Devolução;CAC;553.47;347.7105298820736;205.7594701179264
2024-03-20;Above;Eletrônicos;Nordeste;Loja Física;1;223.28;0.07;145e362c-b901-4c59-8487-989efb20fab5;58;F;2;3;0;3;Recuperação de Devolução;CAC;207.6504;146.8828805851992;60.7675194148008
2024-05-24;Available;Livros;Sudeste;Online;10;337.15;0.25;6aa066f7-a607-4c9d-95bd-bbf6fee99b49;49;F;9;2;0;7;Fidelidade;Taxa de Retenção;2528.625;1822.2363390596247;706.3886609403748
2024-04-23;Cut;Cosméticos;Norte;Online;9;51.26;0.27;44444f7d-ada6-4225-8607-fad901fe2e70;44;M;2;4;0;2;Cross-Sell;Taxa de Retenção;336.7782;268.7089787253605;68.06922127463946
2024-07-01;Series;Cosméticos;Nordeste;Online;19;309.87;0.1;f9d7d79d-fd0b-4d3b-a7d8-baef3a0aff49;68;M;1;1;0;5;Up-Sell;CAC;5298.777;4203.840354232159;1094.936645767841
2024-02-05;Bring;Eletrônicos;Sul;Loja Física;12;190.86;0.2;c76f432c-dc5a-46c9-91ab-d865ee9d0e10;55;F;3;2;0;8;Up-Sell;Receita por Cliente;1832.2560000000003;1422.8059074902872;409.4500925097132
2024-03-13;Remain;Eletrônicos;Norte;Online;18;384.98;0.01;5e8a511b-40de-4794-ade1-57ccb56ac802;37;F;2;5;0;7;Recuperação de Devolução;CAC;6860.3436;4894.829479862615;1965.5141201373851
2024-02-12;Now;Alimentos;Centro-Oeste;Online;16;131.33;0.28;8616ba88-d296-4670-b35f-da3eed38505b;49;F;9;5;0;8;Recuperação de Devolução;CAC;1512.9216;1175.8616853521978;337.0599146478023
2024-04-17;Market;Moda;Sul;Online;4;70.51;0.06;7f571b98-2bc3-4de0-9d08-20e0a24921ff;24;F;6;3;0;3;Cross-Sell;Taxa de Retenção;265.1176;177.88955197639982;87.22804802360017
2024-02-13;Animal;Cosméticos;Sudeste;Online;11;62.45;0.05;9c369f6d-9121-4f59-9f24-0ae53301deb4;69;M;6;1;0;3;Up-Sell;Receita por Cliente;652.6025;417.78714745451015;234.81535254548984
2024-08-04;Forward;Eletrônicos;Sul;Online;15;252.43;0.03;490004e6-6873-4d8a-92ee-6e4697e27d7a;55;F;9;3;0;9;Promoção;CAC;3672.8565;2590.1317438101373;1082.724756189863
2024-08-23;Without;Eletrônicos;Nordeste;Online;16;285.41;0.2;0ae9e2e6-adaa-41ca-b19b-701bd042c1c8;29;M;9;5;1;6;Up-Sell;Receita por Cliente;3653.248000000001;2580.076661345258;1073.1713386547426
2024-09-24;Thought;Brinquedos;Norte;Online;2;117.2;0.1;cc800b04-07b0-4900-8154-1c1e420fedb8;33;F;2;4;0;3;Cross-Sell;Receita por Cliente;210.96;164.9737425946765;45.9862574053235
